,user_name,user_location,user_description,user_verified,date,text,hashtags,source,label
456,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:15,"@Airtel_Presence my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
457,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 12:15,"@Airtel_Presence my SET-TOP BOX IS NOT WORKING FROM 15 DAYS, U DON'T HAVE  NEW SETOP BOX TO CHANGE in Delhi capital,SO WHY YOU ARE CHARING MONEY FROM ME.. PLEASE  COMPENSATE MONEY, DON'T CHARGE FROM ME, IT'S NOT NY PROBLEM IT'S MY MISTAKE TO BE ON AIRTEL DTH,  #AIRTELDTH #Airtel",,Twitter for Android,
458,Pooja Sawant,"Mumbai, India",Proud fan n loyalist of @swwapniljoshi @BeingSalmanKhan😍My reasons to b on Twitter!Adore @imVkohli Admire @arjunk26 Followed by my Mitwaas SJ n @meSonalee😘,FALSE,08-03-2022 12:08,@airtelindia When I told her abt international calling facility dat my current service provider #Vodafone is providing...she started to defame them &amp; told me to continue using it &amp; don't switch to #Airtel😐 Disappointed😏Pathetic customer service👎🏻,['Vodafone'],Twitter for Android,
459,Pooja Sawant,"Mumbai, India",Proud fan n loyalist of @swwapniljoshi @BeingSalmanKhan😍My reasons to b on Twitter!Adore @imVkohli Admire @arjunk26 Followed by my Mitwaas SJ n @meSonalee😘,FALSE,08-03-2022 12:03,@airtelindia @Airtel_Presence Ur representative from #Airtel called me at 3:32 pm asking me to port.I had few queries which she couldn't answer so arranged a callback from her senior.That lady called Kalape was very rude &amp; no sense how to talk to customer🙄,['Airtel'],Twitter for Android,
460,Daily Fatafat News,"bhopal, madhya pradesh","Daily news in seconds
More updates on news",FALSE,08-03-2022 11:34,"Airtel - Axis Bank Collaborates for
 Financial services, Airtel Credit card 

Airtel Axis Bank Strategic Partnership | Airtel | Axis Bank | Credit Card | Bank | 

#airtel 
#axisbank 
#partnership 
#creditcard 
#bankingnews 
#dailyfatafatnews https://t.co/PpfNg2LpDA",,Twitter Web App,
461,India Frontline,India,India's Corporate News Portal,FALSE,08-03-2022 11:32,"#Airtel-#AxisBank Credit Card has been launched by .@airtelindia and @AxisBank

https://t.co/pi1FVppkbW https://t.co/cTelyymh0o","['Airtel', 'AxisBank']",Twitter Web App,
462,MarketForces Africa,"Lagos, Nigeria",Team of experts with interest in data| analytics| Economy| Finance| Strategy| Business Intelligence| SMEs| Investments| Enquiries: info@dmarketforces.com,FALSE,08-03-2022 11:30,"""Airtel Africa Makes Early Repayment of $505m Debt""
 https://t.co/IuTjD1Zksb

@AirtelNigeria @airtelafrica #Airtel #telecommunication #Debtrepayment",['Airtel'],Twitter Web App,
463,Anisetti SAI KIRAN ®,"Andhra Pradesh, konaseema",@PawanKalyan 💓 గుండెకి... నా లాంటి వాళ్ళ కొన్ని కోట్ల గుండెలు తోడుగా ఉంటాయి...💥💥🔥🔥 #with_PK #pspk_soldiers_bellampudi #SK_fan_power_star_ikkada,FALSE,08-03-2022 11:23,"@airtelindia 
 I request ...
I want Bheemla Back on duty song 
Caller tune 🙏especially మనల్ని ఎవడ్రా ఆపేది ? Dialogue...
Wynk Music @WynkMusic 
#BheemlaNayak #pawankalyan #Airtel #wynkmusic 
@TwoodTrolls2_0 @TrenbPSPK @PawanismNetwork @TeamPowerSena https://t.co/dCZ1qtH7LA",,Twitter for Android,
464,Shekhar,,,FALSE,08-03-2022 11:23,"#Airtel Very worst service by airtel 
Today morning I booked DTH connection after booking customer  care spoken it will be installed within  4 hours but still no one came for installation amount also paid through card. https://t.co/sxQtSq3pwe",['Airtel'],Twitter for Android,
465,Rahul Protim chetia,"Gurgaon, India",Live your life the way you want to live...😍,FALSE,08-03-2022 11:10,@Airtel_Presence @airtelindia thank you again for your customer support &amp; super fast response for troubleshooting my network issue and solve it immediately. #Airtel fibre connection is D best brodband service in India.,,Twitter for Android,
466,Deshbhakt,,live life and let live,FALSE,08-03-2022 11:08,"Respected sir, 

When is telecom 2.0 package is coming out? 

@AshwiniVaishnaw 
#Airtel #Jio #vodafoneidea #BSNL","['Airtel', 'Jio', 'vodafoneidea', 'BSNL']",Twitter Web App,
467,sushantjain,"delhi,india",Creative director.  Design . photography. Film freak.  UI UX : a man working hard to make a better nation,FALSE,08-03-2022 11:07,@airtelindia if your DTH is not working for 15 days can you compensate me for that? Because I am paying you money every day without delay in my postpaid black. U want my details just search my name in complaint record I am pain in ur airtel department from 1.5 yr #Airtel,,Twitter for Android,
468,ArGata_Global | ArGata_Motors,Nigeria,Your no1 online Business Page🇳🇬 #IPHONE #SAMSUNG #AP #WATCHES #CARS any made #PROPERTIES #abusite,FALSE,08-03-2022 11:05,#Airtel fix yourself or ……..iswear to God,['Airtel'],Twitter for iPhone,
469,Gaurav Pratap Singh,New Delhi,"Bibliophile | Movie Freak| Professional | Dominant | Classy❤️
An Engineer👨‍🎓 By Profession & Writer✍ By Choice.


Note : Likes and RTs are not endorsements.",FALSE,08-03-2022 11:03,"to pay in any way or they will bar the services. Team i am requesting to please look into it and please do not harass us.
I have already paid security deposits initially and now they are saying that only one Month trial is there. Looking fwd to resolve this on priority.
#airtel",,Twitter Web App,
470,Revanth Vajje,"Vijayawada, India",Proud to be Indian,FALSE,08-03-2022 11:03,"Hello #Airtel
Am done with your network issues this is really ridiculous., We are facing network issues from past 1month and you guys even didn't respond well., Worst communication levels at your side sad to say this., 
 
Solve it or Stop giving adds",['Airtel'],Twitter for Android,
471,Anuj Sayal,India,"Serial Entrepreneur | Digital Analyst | #1 Selling Author | Investor, Ex-#intel, views personal !!  https://t.co/BkM0BrC7L2",FALSE,08-03-2022 10:58,Very bad #Airtel @Airtel_Presence signal in sector 38A chandigarh,['Airtel'],Twitter for iPhone,
472,Akarsh.SP,"Bangalore,Karnataka,INDIA",,FALSE,08-03-2022 10:30,"@Airtel_Presence I don't understand why your team is closing complaint
No. 31-3841938373767? opened on Jan2022 &amp; got repeatedly closed every 15days without action

Now you have registered fresh Complaint No. 31-3947226231691 for same issue
#Airtel",,Twitter for Android,
473,Somdeep Dey,,,FALSE,08-03-2022 10:28,"@airtelindia @Airtel_Presence Please improve your network services.There is very poor 4G network signal in my location since 2 yrs.Poor unexpected service by airtel
Location:Vill-Muradanga,Vidyasagar University,721102,West Bengal,india.People loosing trust on #Airtel #AirtelDown.",,Twitter for Android,
474,Nikhil Nanaiah,"Bengaluru, India","Foodie, Beer and Bike.
CRM Growth and Retention @Licious",FALSE,08-03-2022 10:19,@airtelindia @Airtel_Presence  service sucks. Can't even connect to customer support. Recharged with 58 twice and data balance shows zero and internet doesn't work. #Worstservice #Airtel,,Twitter for Android,
475,Pavan Gonda,"Hyderabad, India",,FALSE,08-03-2022 09:53,Worst network #Airtel,['Airtel'],Twitter for iPhone,
476,Abhishek Gattani,"Pune, India",Cyber security consultant | Digital Security strategist | Lifelong learner | capital market Enthusiast | Tech Enthusiast,FALSE,08-03-2022 09:47,#Airtel #airtelthanks issue not resolved. https://t.co/DZW5WlJQJ5,"['Airtel', 'airtelthanks']",Twitter for Android,
477,indiatechnologynews,"Delhi, India","India Technology News -
is an effort to provide unbiased content that is a testimony to the
country's fast expanding digital canvass.",FALSE,08-03-2022 09:39,"Airtel and Axis Bank announce partnership to bolster India’s digital ecosystem
Read More: https://t.co/xxLwocfdi3

@airtelindia @AxisBank #IndiaTechnologyNews #digitalecosystem #airtel #axisbank #growth #AirtelAxisBankConnect",,Twitter Web App,
478,Rana Bain,Bongaon,,FALSE,08-03-2022 09:24,"@JioCare From tomorrow 5:00pm it was crashed. What is the need to use your SIM? 
If we can't make call with our flexible time then please stop your advertisement &amp; don't proud you are No. 1.
#airtel #vodafoneidea #BSNL provided better Servicibility",,Twitter for Android,
479,JS Chanan,India ,"MBA (Finance), BCom | Full time stock trader & investor Since 2004 | Tweets are purely for educational purpose and not for trade recommendation",FALSE,08-03-2022 09:16,"#SKF India 🇮🇳 on the #NSE #Block of 40,000 shares at Rs. 3200.00 worth 12.80 crore rupees at 2:37 PM #blockdeal #intraday #large

#Airtel 🇮🇳 on the #NSE #Block of 84,674 shares at Rs. 681.85 worth 5.77 crore rupees at 2:36 PM","['SKF', 'NSE', 'Block', 'blockdeal']",Twitter Web App,
480,Study Visa Consultants in Jalandhar Punjab,"Jalandhar, Punjab, India","We are providing Study Visa consultancy Services for Canada, Australia, New Zealand, Europe, Singapore and Cyprus. Call: +91-8054089361",FALSE,08-03-2022 09:00,"Happy Women's Day March 8 , 2022
best study visa consultants in jalandhar #india 
Have a nice day
#twitter #google #facebook #seo #smo #socialmedia #internationalwomensday #studyvisaconsultantsjalandhar #punjab #jalandhar #Vi #airtel #Jio #yahoo #voot #instagram #YouTube","['india', 'twitter', 'google']",Twitter Web App,
481,daya,,,FALSE,08-03-2022 08:28,Looks like @airtelindia @Airtel_Presence runs their customer care from a market place. No space interval between reps it seems. Couldn't hear while they are talking with same background noise #airtel,,Twitter for Android,
482,Mobile World Live,Global,"We are the trusted source of mobile news & commentary, provided by industry professionals for industry professionals.",FALSE,08-03-2022 08:17,#Airtel teaming with #India's third-largest bank to develop #fintech services. @AxisBank https://t.co/Lfiw6f4ink,"['Airtel', 'India', 'fintech']",WordPress.com,
483,XahEeD XaHooR,Jammu & Kashmir,"BCA@CASET COLLEGE
Computer Programmer ☺
Blogger 😀
Fitness Freak 💪
📅 10 Dec 🎂
Instagram : xaheed87
To win big, you sometimes have to take big risks. 😉",FALSE,08-03-2022 08:14,My Airtel fiber services are down since 13 days and I have also raised a complaint on 2nd of March but I haven't got any resolution till date. Is 13 days not enough to resolve the issue? @airtelnews @airtelindia @Airtel_Presence #AirtelDown #Airtel,,Twitter Web App,
484,"Network Palava - Free, Cheap Data Daily.","Lagos, Nigeria","Get Cheap, Free Browsing Solutions at https://t.co/YXoh592Bhm",FALSE,08-03-2022 08:00,"New TLS Tunnel Configuration File Download 2022 – MTN, #Airtel &amp; More https://t.co/l80rNTXX4N #freebrowsingcheats #9mobile #glo #mtn","['Airtel', 'freebrowsingcheats', '9mobile', 'glo', 'mtn']",Revive Social App,
485,chetan atole,Baramati,Mechanical engineer,FALSE,08-03-2022 07:51,"Airtel Network Down in Baramati

@airtelindia @Airtel_Presence @airtelnews 

#AirtelDown #Airtel #Down #internetdown","['AirtelDown', 'Airtel', 'Down', 'internetdown']",Twitter Web App,
486,Campushala,India,An Educational Consultant,FALSE,08-03-2022 07:45,"Today's Current Affairs.
#india #axisbank #airtel #IRCTC #indianrailways #kawach #microsoft #datacenters #paymentsapp https://t.co/OemMx0c2GT","['india', 'axisbank', 'airtel', 'IRCTC', 'indianrailways', 'kawach', 'microsoft', 'datacenters']",Twitter Web App,
487,ICRUX,,,FALSE,08-03-2022 07:44,@TRAI  whats the use of nodal and what actions you take when the internet provider doesnt respond nor fix issues for days .Escalation No. 10024004737 @airtelindia @Airtel_Presence  #AirtelDown #Airtel #Airtelsucks.#Airteldoesntcare,,Twitter Web App,
488,Shamik Bhattacharjee,Kolkata,,FALSE,08-03-2022 07:43,"@Airtel_Presence I havent received any call today on the preferable time i provided
#Airtel #airtelsocialmedia","['Airtel', 'airtelsocialmedia']",Twitter for Android,
489,Finozet,India,A digital platform that brings trust between consumers and businesses & together to make things better 🤝🦾,FALSE,08-03-2022 07:40,"#Airtel launching Credit Card with #AxisBank is peak India FinTech Moment, upto 25% cashback on payments.

Airtel is the second-largest telecom giant with more than 35.5 crore customer base and 11.5 crore Airtel Payments Bank users. https://t.co/2BiaHUTJpH","['Airtel', 'AxisBank']",Twitter for Android,
490,JS Chanan,India ,"MBA (Finance), BCom | Full time stock trader & investor Since 2004 | Tweets are purely for educational purpose and not for trade recommendation",FALSE,08-03-2022 07:34,"#Airtel 🇮🇳 on the #NSE #Block of 253,144 shares at Rs. 675.20 worth 17.09 crore rupees at 12:51 PM #blockdeal #intraday #large

#BajajHold 🇮🇳 on the #NSE #Block of 28,211 shares at Rs. 4869.95 worth 13.74 crore rupees at 12:49 PM","['Airtel', 'NSE', 'Block', 'blockdeal']",Twitter Web App,
491,Jais George,New Delhi,,FALSE,08-03-2022 07:30,Telecoms major Airtel Uganda plans IPO by 2022-end: MD #BhartiAirtel #MtnGroup #MtnUganda #Industry #EcondLargestTelecomsCompany #IndiaSBhartiAirtel #LocalTelevisionChannel #TelecomsMajor #Airtel  https://t.co/uczNqmmBGz,"['BhartiAirtel', 'MtnGroup', 'MtnUganda', 'Industry']",ETRetail.com,
492,ETTelecom,"Film City, Noida","The official Twitter feed for ETTelecom, bringing you the latest on Telecom from the newsroom of The Economic Times",TRUE,08-03-2022 07:30,Telecoms major Airtel Uganda plans IPO by 2022-end: MD #BhartiAirtel #MtnGroup #MtnUganda #Industry #EcondLargestTelecomsCompany #IndiaSBhartiAirtel #LocalTelevisionChannel #TelecomsMajor #Airtel  https://t.co/kWQBKaEOsQ,"['BhartiAirtel', 'MtnGroup', 'MtnUganda', 'Industry']",ETRetail.com,
493,Manjurul Hussain,,,FALSE,08-03-2022 07:05,"From 5-6 days Every morning from 11 am in my area jio network was gone no network issue.
I think they are upgrading to 5g or 6g 😃
#jionetworkdown #Jio #jionetwork #JioWorldCentre #airtel",,Twitter for Android,
494,Raj Bhansali,"Sydney, New South Wales",,FALSE,08-03-2022 07:00,"@Airtel_Presence Get a plan renewal message stating the amount is inclusive of GST. Then get a message from Airtel the payment you made is excluding the GST. Pay the remaining 
#Fraud #Airtel",,Twitter for Android,
495,Akshay Sood,Hoshiarpur,,FALSE,08-03-2022 06:35,"@Airtel_Presence @airtelindia  My Airtel Xtreme broadband is timing out on (at least) UK servers since this morning. Can you please help? This is irritating, even the UK websites time out while loading.

Other ISP's are resolving the same servers fine.
#airtel https://t.co/HkR4EwUZjG",,Twitter Web App,
496,The Rewind Guys,India,"Tech News | Quick Thoughts | Comparisons | Basically everything from the tech world, just for you. Get in touch at - edit.therewindguys@gmail.com",FALSE,08-03-2022 06:30,"Along with the credit card, both the companies will offer pre-approved instant loans, Buy Now Pay Later offerings &amp; more.

#airtel #axisbank #creditcard #telecom 
https://t.co/6q4XNuilMk",,Hootsuite Inc.,
497,Telecom TALK,India,"#Telecom #5G #Mobile #DTH
 
PR Mails: news at telecomtalk dot info

Newsletter: https://t.co/DvJxkN3nf2…

For Aviation News Updates - @aviationscoop",TRUE,08-03-2022 06:23,"Satcom: Jio, Airtel Entry Doesn’t Mean Low Prices
#Satcom #jio #Airtel
https://t.co/cdUTfjuzv7","['Satcom', 'jio', 'Airtel']",Twitter Web App,
498,Tarun Tyagi,"Ghaziabad, India","Author by Choice, Engineer by Profession and Mechanic, Carpenter, Plumber, Electrician etc by Hobby🤓",FALSE,08-03-2022 06:02,"All #Airtel Internet Connections including Mobile data and Broadband are running ""Really Slow"". Am I the only one who is feeling this issue?  #airteldown",['Airtel'],Twitter Web App,
499,Developing Telecoms,London,"Developing Telecoms is the international telecommunications news portal for emerging markets worldwide covering the latest tech including 5g, AI, IoT and more.",FALSE,08-03-2022 06:00,"Bharti Airtel, Axis Bank announce strategic partnership #India #BhartiAirtel #Airtel #ICT #CyberSecurity #SouthAsia https://t.co/cbBAa8aBhV https://t.co/kFyqwcDODb","['India', 'BhartiAirtel', 'Airtel', 'ICT', 'CyberSecurity', 'SouthAsia']",Developing Telecoms Auto Tweet,
